,iid,title,year,Animation,Comedy,Children's,Fantasy,Adventure,Romance,Drama,Action,Crime,Thriller,Horror,Sci-Fi,Documentary,War,Musical,Mystery,Film-Noir,Western,node_id,Director,Actor
2435,2024,200 Cigarettes,1999,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8064,Risa Bramon Garcia,"Ben Affleck, Casey Affleck, Jennifer Albano, Jenni Blong"
2436,2025,8MM,1999,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,8065,Joel Schumacher,"Nicolas Cage, Joaquin Phoenix, James Gandolfini, Peter Stormare"
2437,2026,"Other Sister, The",1999,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,8066,,
2438,2027,Breakfast of Champions,1999,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8067,Alan Rudolph,"Bruce Willis, Albert Finney, Nick Nolte, Barbara Hershey"
2440,2028,Eight Days a Week,1997,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8068,Michael Davis,"Joshua Schaefer, Keri Russell, R.D. Robb, Mark L. Taylor"
2442,2029,"Long Goodbye, The",1973,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,8069,,
2443,2030,"Ballad of Narayama, The (Narayama Bushiko)",1982,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8070,,
2444,2031,Pet Sematary,1989,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,8071,Mary Lambert,"Dale Midkiff, Fred Gwynne, Denise Crosby, Brad Greenquist"
2445,2032,Pet Sematary II,1992,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,8072,Mary Lambert,"Edward Furlong, Anthony Edwards, Clancy Brown, Jared Rushton"
2446,2033,Children of the Corn II: The Final Sacrifice,1993,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,8073,,
2447,2034,Children of the Corn III,1994,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,8074,,
2448,2035,Christine,1983,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,8075,John Carpenter,"Keith Gordon, John Stockwell, Alexandra Paul, Robert Prosky"
2449,2036,Night Shift,1982,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8076,Ron Howard,"Henry Winkler, Michael Keaton, Shelley Long, Gina Hecht"
2450,2037,House on Haunted Hill,1958,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,8077,,
2451,2038,Airport,1970,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8078,"George Seaton, Henry Hathaway","Burt Lancaster, Dean Martin, Jean Seberg, Jacqueline Bisset"
2452,2039,Airport 1975,1974,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8079,Jack Smight,"Charlton Heston, Karen Black, George Kennedy, Efrem Zimbalist Jr."
2453,2040,Airport '77,1977,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8080,Jerry Jameson,"Jack Lemmon, Lee Grant, Brenda Vaccaro, Joseph Cotten"
2454,2041,Rollercoaster,1977,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,8081,James Goldstone,"George Segal, Richard Widmark, Timothy Bottoms, Henry Fonda"
2455,2042,"Towering Inferno, The",1974,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,8082,,
2456,2043,Alligator,1980,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,8083,Lewis Teague,"Robert Forster, Robin Riker, Michael V. Gazzo, Dean Jagger"
2457,2044,Meteor,1979,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,8084,Ronald Neame,"Sean Connery, Natalie Wood, Karl Malden, Brian Keith"
2458,2045,Westworld,1973,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,8085,Michael Crichton,"Yul Brynner, Richard Benjamin, James Brolin, Norman Bartold"
2459,2046,Logan's Run,1976,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,8086,Michael Anderson,"Michael York, Richard Jordan, Jenny Agutter, Roscoe Lee Browne"
2460,2047,Planet of the Apes,1968,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,8087,Franklin J. Schaffner,"Charlton Heston, Roddy McDowall, Kim Hunter, Maurice Evans"
2461,2048,Beneath the Planet of the Apes,1970,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,8088,Ted Post,"James Franciscus, Kim Hunter, Maurice Evans, Linda Harrison"
2462,2049,Battle for the Planet of the Apes,1973,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,8089,J. Lee Thompson,"Roddy McDowall, Claude Akins, Natalie Trundy, Severn Darden"
2463,2050,Conquest of the Planet of the Apes,1972,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,8090,J. Lee Thompson,"Roddy McDowall, Don Murray, Ricardo Montalban, Natalie Trundy"
2464,2051,Escape from the Planet of the Apes,1971,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,8091,Don Taylor,"Roddy McDowall, Kim Hunter, Bradford Dillman, Natalie Trundy"
2465,2052,Avalanche,1978,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,8092,Corey Allen,"Rock Hudson, Mia Farrow, Robert Forster, Jeanette Nolan"
2466,2053,Earthquake,1974,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,8093,Mark Robson,"Charlton Heston, Ava Gardner, George Kennedy, Lorne Greene"
2467,2054,"Concorde: Airport '79, The",1979,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8094,,
2468,2055,Beyond the Poseidon Adventure,1979,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,8095,Irwin Allen,"Michael Caine, Sally Field, Telly Savalas, Peter Boyle"
2470,2056,Analyze This,1999,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8096,Harold Ramis,"Robert De Niro, Billy Crystal, Lisa Kudrow, Chazz Palminteri"
2471,2057,"Corruptor, The",1999,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,8097,,
2472,2058,Cruel Intentions,1999,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8098,Roger Kumble,"Sarah Michelle Gellar, Ryan Phillippe, Reese Witherspoon, Selma Blair"
2473,2059,"Lock, Stock & Two Smoking Barrels",1998,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,8099,Guy Ritchie,"Jason Flemyng, Dexter Fletcher, Nick Moran, Jason Statham"
2475,2060,"School of Flesh, The (L' École de la chair)",1998,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8100,,
2476,2061,Relax... It's Just Sex,1998,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8101,P.J. Castellaneta,"Mitchell Anderson, Terrence 'T.C.' Carson, Seymour Cassel, Lori Petty"
2477,2062,"Deep End of the Ocean, The",1999,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8102,,
2479,2063,"Rage: Carrie 2, The",1999,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,8103,,
2480,2064,Wing Commander,1999,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,8104,Chris Roberts,"Freddie Prinze Jr., Saffron Burrows, Matthew Lillard, Tchéky Karyo"
2481,2065,"Haunting, The",1963,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,8105,,
2482,2066,Dead Ringers,1988,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,8106,David Cronenberg,"Jeremy Irons, Geneviève Bujold, Heidi von Palleske, Barbara Gordon"
2483,2067,My Boyfriend's Back,1993,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8107,Bob Balaban,"Andrew Lowery, Traci Lind, Danny Zorn, Edward Herrmann"
2484,2068,Village of the Damned,1960,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,8108,Wolf Rilla,"George Sanders, Barbara Shelley, Michael Gwynn, Laurence Naismith"
2485,2069,Children of the Damned,1963,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,8109,,
2486,2070,Baby Geniuses,1999,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8110,Bob Clark,"Kathleen Turner, Christopher Lloyd, Kim Cattrall, Peter MacNicol"
2489,2071,Forces of Nature,1999,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,8111,Bronwen Hughes,"Sandra Bullock, Ben Affleck, Maura Tierney, Steve Zahn"
2490,2072,"King and I, The",1999,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8112,,
2491,2073,Ravenous,1999,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,8113,Antonia Bird,"Guy Pearce, Robert Carlyle, David Arquette, Jeremy Davies"
2492,2074,True Crime,1999,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,8114,Clint Eastwood,"Clint Eastwood, Isaiah Washington, LisaGay Hamilton, James Woods"
2496,2075,"King and I, The",1956,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,8115,,
2497,2076,Doug's 1st Movie,1999,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8116,Maurice Joyce,"Thomas McHugh, Fred Newman, Chris Phillips, Constance Shulman"
2498,2077,EDtv,1999,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8117,Ron Howard,"Geoffrey Blake, Gail Boggs, Jenna Byrne, Merrin Dungey"
2499,2078,"Mod Squad, The",1999,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,8118,,
2501,2079,"Walk on the Moon, A",1999,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,8119,,
2502,2080,"Matrix, The",1999,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,8120,Gina Glickman,"Chris Connelly, Laurence Fishburne, Carrie-Anne Moss, Keanu Reeves"
2503,2081,10 Things I Hate About You,1999,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,8121,Gil Junger,"Heath Ledger, Julia Stiles, Joseph Gordon-Levitt, Larisa Oleynik"
2504,2082,Tango,1998,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8122,Carlos Saura,"Miguel Ángel Solá, Cecilia Narova, Mía Maestro, Juan Carlos Copes"
2505,2083,"Out-of-Towners, The",1999,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8123,,
2506,2084,"Dreamlife of Angels, The (La Vie rêvée des anges)",1998,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8124,,
2508,2085,Metroland,1997,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8125,Philip Saville,"Christian Bale, Emily Watson, Lee Ross, Elsa Zylberstein"
2510,2086,Following,1998,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8126,Christopher Nolan,"Jeremy Theobald, Alex Haw, Lucy Russell, John Nolan"
2511,2087,Go,1999,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,8127,Doug Liman,"Katie Holmes, Sarah Polley, Suzanne Krull, Desmond Askew"
2512,2088,Never Been Kissed,1999,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,8128,Raja Gosnell,"Drew Barrymore, David Arquette, Michael Vartan, Molly Shannon"
2513,2089,Twin Dragons (Shuang long hui),1992,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,8129,,
2514,2090,Cookie's Fortune,1999,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8130,Robert Altman,"Glenn Close, Julianne Moore, Liv Tyler, Chris O'Donnell"
2516,2091,"Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar)",1998,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,8131,,
2517,2092,"Goodbye, Lover",1999,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,8132,,
2518,2093,Life,1999,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8133,Ted Demme,"Eddie Murphy, Martin Lawrence, Obba Babatundé, Nick Cassavetes"
2520,2094,Friends & Lovers,1999,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,8134,Siddique,"Jayaram, Mukesh, Sreenivasan, Meena"
2521,2095,Hideous Kinky,1998,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8135,Gillies MacKinnon,"Kate Winslet, Saïd Taghmaoui, Bella Riza, Carrie Mullan"
